Mach-Number,temperature,f,Mic1,Mic2,Mic3,Mic4,Mic5,Mic6,Mic7,Mic8,Mic9,Mic10,Mic11,Mic12,Mic13,Mic14,Mic15,Mic16,Mic17,Mic18,Mic19,Mic20,Mic21,Mic22,Mic23,Mic24,case
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (-8.693127632141113281e-01+3.693663179874420166e-01j), (-1.496018022298812866e-01+7.339499145746231079e-02j), (2.058060020208358765e-01+9.630450010299682617e-01j), (1.759022561600431800e-04+3.755808174610137939e-01j), (-3.897754251956939697e-01+5.958040244877338409e-03j), (2.087093442678451538e-01-3.421331942081451416e-01j), (6.750985980033874512e-01-6.453707814216613770e-01j), (-7.869287393987178802e-03-1.194704975932836533e-02j), (-2.134854942560195923e-01+2.572773098945617676e-01j), (-2.233888059854507446e-01-4.975435435771942139e-01j), (-2.131753414869308472e-01-7.263109087944030762e-01j), (-5.389541983604431152e-01+6.054273247718811035e-01j), (8.205739855766296387e-01-4.395691156387329102e-01j), (-8.239353299140930176e-01+2.702800035476684570e-01j), (2.056093961000442505e-01+6.214404106140136719e-01j), (-3.230296671390533447e-01+2.453245781362056732e-02j), (-6.817466020584106445e-01-5.775835514068603516e-01j), (-3.692251741886138916e-01-2.602527141571044922e-01j), (-4.449120461940765381e-01+1.384830921888351440e-01j), (1.905346959829330444e-01-3.557049930095672607e-01j), (1.069064140319824219e+00-2.641282677650451660e-01j), (4.719956517219543457e-01-1.887700408697128296e-01j), (-9.489894658327102661e-02-2.035016119480133057e-01j), (2.600569725036621094e-01-1.472946852445602417e-01j), (9.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (-5.009326934814453125e-01-1.330283004790544510e-02j), (-3.886510431766510010e-01-1.284059643745422363e+00j), (2.903890013694763184e-01+5.156589746475219727e-01j), (5.449287593364715576e-02-2.395485490560531616e-01j), (-1.132861256599426270e+00-6.965719461441040039e-01j), (-3.676832318305969238e-01+5.226774215698242188e-01j), (5.804296731948852539e-01-3.760581910610198975e-01j), (-4.428183436393737793e-01-7.336910068988800049e-02j), (-2.193141579627990723e-01+1.081552267074584961e+00j), (5.794539451599121094e-01+3.703752458095550537e-01j), (-2.612190246582031250e-01-6.423974633216857910e-01j), (-5.921959280967712402e-01-4.407928884029388428e-01j), (2.734292745590209961e-01-9.562003612518310547e-01j), (-7.321155816316604614e-02-8.831593990325927734e-01j), (9.507483243942260742e-01+4.011182487010955811e-01j), (-1.242000758647918701e-01-3.097835183143615723e-01j), (1.201294586062431335e-01-1.291565418243408203e+00j), (2.283895313739776611e-01+3.889655768871307373e-01j), (-4.253983497619628906e-01+5.899577736854553223e-01j), (4.802484512329101562e-01-4.763914048671722412e-01j), (8.311947584152221680e-01+1.222585588693618774e-01j), (-9.787613153457641602e-01+2.678705155849456787e-01j), (-4.470568299293518066e-01-3.674168288707733154e-01j), (1.834329664707183838e-01-1.164559960365295410e+00j), (1.000000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (2.859534025192260742e-01+1.557247713208198547e-02j), (1.122876048088073730e+00-2.844926118850708008e-01j), (-1.371269971132278442e-01-3.079300001263618469e-02j), (-2.882803678512573242e-01+3.328995704650878906e-01j), (3.128954768180847168e-01-4.284520745277404785e-01j), (-4.687500000000000000e-01-5.481516122817993164e-01j), (2.478446811437606812e-01+5.470871329307556152e-01j), (2.876621782779693604e-01+2.035698145627975464e-01j), (-4.297322630882263184e-01-2.833361178636550903e-02j), (-7.015727162361145020e-01+5.144494771957397461e-01j), (7.417008876800537109e-01-2.033267617225646973e-01j), (3.268100619316101074e-01-1.429926778655499220e-04j), (5.759856700897216797e-01+3.268410265445709229e-01j), (4.536572694778442383e-01+4.171150624752044678e-01j), (-2.154671847820281982e-01+3.942420184612274170e-01j), (6.011819243431091309e-01-3.462898731231689453e-01j), (7.604879736900329590e-01+2.000950723886489868e-01j), (-6.380972266197204590e-01-6.647428870201110840e-02j), (1.100617945194244385e-01+5.264233425259590149e-02j), (6.399576067924499512e-01+6.647007465362548828e-01j), (-1.614855378866195679e-01+4.656347334384918213e-01j), (-5.989722907543182373e-02-9.747771620750427246e-01j), (1.161513291299343109e-02+2.378773838281631470e-01j), (8.358373045921325684e-01+2.006336599588394165e-01j), (1.100000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (-3.620600998401641846e-01-2.056908309459686279e-01j), (-3.719955980777740479e-01+8.795706629753112793e-01j), (-4.726909995079040527e-01-1.187020018696784973e-01j), (-1.016821503639221191e+00-6.738868951797485352e-01j), (-3.320085704326629639e-01+1.842462718486785889e-01j), (1.026874184608459473e+00+1.435915287584066391e-02j), (-2.664215862751007080e-01+7.154375314712524414e-01j), (-6.231378912925720215e-01+6.292875409126281738e-01j), (2.361812442541122437e-01-1.369283497333526611e-01j), (2.436019182205200195e-01-1.105020046234130859e+00j), (6.583734750747680664e-01+8.224239945411682129e-01j), (-9.297481179237365723e-01-1.407326012849807739e-01j), (-5.739203095436096191e-01+9.966658949851989746e-01j), (-1.089330792427062988e+00-6.609418988227844238e-01j), (-4.621144831180572510e-01-4.899463951587677002e-01j), (4.613376855850219727e-01+4.313927888870239258e-01j), (-2.999708987772464752e-02-1.550944596529006958e-01j), (6.944526433944702148e-01-1.041075587272644043e+00j), (-2.900416962802410126e-02+3.647009730339050293e-01j), (-5.571575760841369629e-01+8.343447446823120117e-01j), (-1.979832202196121216e-01+5.774475932121276855e-01j), (1.023878812789916992e+00+9.265964031219482422e-01j), (-6.130815148353576660e-01-6.791075225919485092e-03j), (-5.678049325942993164e-01+6.702521443367004395e-01j), (1.200000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (-2.470303922891616821e-01-9.315804839134216309e-01j), (7.149898260831832886e-02-1.694428734481334686e-03j), (-4.979700148105621338e-01+2.249870002269744873e-01j), (1.509855628013610840e+00-1.075501918792724609e+00j), (1.116058349609375000e+00-1.317758440971374512e+00j), (-3.216842934489250183e-02+6.692250967025756836e-01j), (-4.501275718212127686e-01-1.860599219799041748e-01j), (-5.751452445983886719e-01-1.613320589065551758e+00j), (-1.086557865142822266e+00-4.579424560070037842e-01j), (8.303127288818359375e-01+2.129917293787002563e-01j), (-7.484349608421325684e-01+4.932290613651275635e-01j), (5.991713404655456543e-01-1.381717681884765625e+00j), (1.119573190808296204e-01-2.796871960163116455e-01j), (1.360725164413452148e+00-9.804803729057312012e-01j), (-2.579306364059448242e-01+6.320386528968811035e-01j), (-7.506030201911926270e-01+9.242131710052490234e-01j), (9.719801545143127441e-01+4.633165299892425537e-01j), (8.371893167495727539e-01+8.145123124122619629e-01j), (-1.488864779472351074e+00-1.061211585998535156e+00j), (-1.066847085952758789e+00-5.456236600875854492e-01j), (-6.076245903968811035e-01+2.285562604665756226e-01j), (-6.260727643966674805e-01+3.207884132862091064e-01j), (7.992627024650573730e-01-1.507428526878356934e+00j), (2.626756131649017334e-01+1.440461724996566772e-01j), (1.300000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (-5.139344334602355957e-01-1.160977035760879517e-01j), (-1.258436776697635651e-02+2.840630412101745605e-01j), (-1.027590036392211914e-01+4.725700020790100098e-01j), (2.676675021648406982e-01-3.862672448158264160e-01j), (1.633337587118148804e-01-4.352811574935913086e-01j), (2.901083230972290039e-01-2.102266298606991768e-03j), (2.059162035584449768e-02-1.551903635263442993e-01j), (-3.581590056419372559e-01-3.671661317348480225e-01j), (-4.360221028327941895e-01-5.697724223136901855e-02j), (1.104647293686866760e-01-4.058485329151153564e-01j), (-1.932449936866760254e-01+1.018858030438423157e-01j), (-2.034644335508346558e-01-2.103200554847717285e-01j), (2.490373998880386353e-01-7.801286131143569946e-02j), (-1.157314330339431763e-01-2.640841901302337646e-01j), (-8.461893349885940552e-02+4.057337343692779541e-01j), (-2.096987962722778320e-01+4.679354727268218994e-01j), (6.131837144494056702e-02-5.931763723492622375e-02j), (2.526731789112091064e-01-1.042748391628265381e-01j), (-7.359964847564697266e-01-1.394614726305007935e-01j), (-4.405310451984405518e-01-7.130103558301925659e-02j), (1.635667532682418823e-01+3.969090804457664490e-02j), (2.649043202400207520e-01+1.176885738968849182e-01j), (3.269631043076515198e-02-5.989820361137390137e-01j), (1.209733486175537109e-01+1.612212657928466797e-01j), (1.400000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.100000000000000000e+03+0.000000000000000000e+00j), (1.364098787307739258e-01-4.374926090240478516e-01j), (-3.579510748386383057e-01-2.446290850639343262e-01j), (-2.281910032033920288e-01-2.064560055732727051e-01j), (4.020695090293884277e-01-3.533789515495300293e-01j), (1.181757599115371704e-01-2.441573888063430786e-01j), (-5.750893056392669678e-02+5.252994894981384277e-01j), (-1.739105731248855591e-01+1.472386252135038376e-02j), (-1.260406672954559326e-01-4.230624139308929443e-01j), (-1.920691691339015961e-02-6.432398408651351929e-02j), (6.174247264862060547e-01+2.042356133460998535e-01j), (-2.553415298461914062e-01+1.768076717853546143e-01j), (1.405198872089385986e-01-5.859200954437255859e-01j), (-2.973924875259399414e-01-7.863497734069824219e-02j), (4.679524600505828857e-01-5.813463926315307617e-01j), (-1.345999538898468018e-02-1.507247835397720337e-01j), (-3.062591850757598877e-01+6.209979206323623657e-02j), (2.745037972927093506e-01-4.162059724330902100e-02j), (4.699635803699493408e-01+3.902972936630249023e-01j), (-1.617155224084854126e-01-3.084324300289154053e-01j), (-2.530292272567749023e-01-3.141999542713165283e-01j), (-2.785458862781524658e-01+1.375198960304260254e-01j), (-4.739495515823364258e-01+4.706766307353973389e-01j), (2.547807395458221436e-01-2.678137421607971191e-01j), (-2.176186293363571167e-01-1.832620352506637573e-01j), (1.500000000000000000e+01+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.120000000000000000e+03+0.000000000000000000e+00j), (-5.349733680486679077e-02-1.463224291801452637e-01j), (5.629799962043762207e-01+8.017380535602569580e-02j), (1.925759948790073395e-02-2.356809973716735840e-01j), (-2.015001326799392700e-01-4.823216199874877930e-01j), (3.055914640426635742e-01-2.316582202911376953e-02j), (1.571123003959655762e-01+4.698611795902252197e-01j), (2.172608226537704468e-01-3.107430338859558105e-01j), (2.392724752426147461e-01-4.039378464221954346e-01j), (-9.524650126695632935e-02+5.215161666274070740e-02j), (-5.741454362869262695e-01+2.800009846687316895e-01j), (4.102208316326141357e-01+1.547939479351043701e-01j), (-2.488605082035064697e-01-2.105325907468795776e-01j), (4.530536532402038574e-01+2.724387645721435547e-01j), (4.315350651741027832e-01-1.951796412467956543e-01j), (1.175887659192085266e-01-3.532680571079254150e-01j), (-1.334359049797058105e-01+4.130338132381439209e-01j), (-5.449150875210762024e-02+1.933629512786865234e-01j), (-4.075954258441925049e-01-5.510585308074951172e-01j), (6.143291946500539780e-03+1.147438213229179382e-02j), (1.311687678098678589e-01+2.879443764686584473e-01j), (-5.683474242687225342e-02-1.170316059142351151e-02j), (-4.869960546493530273e-01+2.625355720520019531e-01j), (2.846712172031402588e-01+6.314834207296371460e-02j), (2.849668078124523163e-02+6.765581369400024414e-01j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.120000000000000000e+03+0.000000000000000000e+00j), (-6.221270933747291565e-02-2.099622040987014771e-01j), (-9.141310304403305054e-02-7.201206088066101074e-01j), (2.048089951276779175e-01+1.404000073671340942e-01j), (1.459248363971710205e-01+2.325442731380462646e-01j), (1.835627108812332153e-01-5.195339322090148926e-01j), (3.044186234474182129e-01-1.805672049522399902e-01j), (-8.610966801643371582e-02+4.365212321281433105e-01j), (5.531192570924758911e-02+1.127433404326438904e-01j), (2.143178582191467285e-01+1.618345677852630615e-01j), (1.570606604218482971e-02+4.434833526611328125e-01j), (-4.261274933815002441e-01-2.044957876205444336e-01j), (-2.177006602287292480e-01-1.695680767297744751e-01j), (-2.768501080572605133e-02-1.026053205132484436e-01j), (2.322668731212615967e-01-1.259326636791229248e-01j), (-2.817101776599884033e-01+1.909889578819274902e-01j), (4.565289914608001709e-01-4.132747650146484375e-01j), (3.596807718276977539e-01-5.426493883132934570e-01j), (-3.261961340904235840e-01+7.932899147272109985e-02j), (-4.308753460645675659e-02-7.809417694807052612e-02j), (-6.672038882970809937e-02-4.126641750335693359e-01j), (-5.088014602661132812e-01-7.984538376331329346e-02j), (1.937058866024017334e-01+1.230791881680488586e-01j), (-4.582393541932106018e-02+7.458364963531494141e-02j), (6.262696385383605957e-01-1.180431172251701355e-01j), (1.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.120000000000000000e+03+0.000000000000000000e+00j), (2.156712114810943604e-02-1.601266488432884216e-02j), (3.684616684913635254e-01-3.649484738707542419e-02j), (-1.791079938411712646e-01+3.029399923980236053e-02j), (-5.644712448120117188e-01-7.733853161334991455e-02j), (-4.652944579720497131e-02-3.775243461132049561e-02j), (2.368205785751342773e-01+1.942679136991500854e-01j), (-2.547058761119842529e-01-4.142476916313171387e-01j), (-3.412461876869201660e-01-4.062076807022094727e-01j), (-9.871600568294525146e-02-3.481021896004676819e-02j), (-8.852210640907287598e-02+2.286597490310668945e-01j), (4.121677875518798828e-01-2.841706871986389160e-01j), (-1.441949903964996338e-01+6.912139058113098145e-02j), (2.565814554691314697e-01-2.509014606475830078e-01j), (-7.620366662740707397e-02-3.254641592502593994e-01j), (-1.765114217996597290e-01-1.570927500724792480e-01j), (1.055594161152839661e-01+5.706427097320556641e-01j), (9.016612172126770020e-02+3.308420777320861816e-01j), (-3.178526163101196289e-01+3.446171060204505920e-02j), (1.232363954186439514e-01+8.644956350326538086e-02j), (3.732645511627197266e-01+1.653803437948226929e-01j), (1.823840588331222534e-01-2.710844203829765320e-02j), (-6.467635929584503174e-02+3.573881983757019043e-01j), (2.280108779668807983e-01-3.547915220260620117e-01j), (1.889083385467529297e-01+2.576140463352203369e-01j), (2.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.120000000000000000e+03+0.000000000000000000e+00j), (-3.052263557910919189e-01+3.937864601612091064e-01j), (6.649522185325622559e-01+9.307989478111267090e-01j), (-4.253819882869720459e-01-8.035719990730285645e-01j), (-2.606908977031707764e-02+6.279316544532775879e-02j), (3.441791236400604248e-01+1.547259449958801270e+00j), (-1.485257297754287720e-01+2.966416478157043457e-01j), (1.658716648817062378e-01-4.915331900119781494e-01j), (-6.266663223505020142e-02+5.613657832145690918e-01j), (-7.369533181190490723e-01+1.585149765014648438e-01j), (-2.369899153709411621e-01-4.169123470783233643e-01j), (6.750606894493103027e-01+3.196381330490112305e-01j), (4.730841815471649170e-01+5.675444006919860840e-01j), (1.871444731950759888e-01+6.167367696762084961e-01j), (-5.736520290374755859e-01+6.294713616371154785e-01j), (8.989629149436950684e-01-8.772713541984558105e-01j), (-2.486599609255790710e-02+4.363233149051666260e-01j), (-4.435662329196929932e-01+1.140372633934020996e+00j), (3.463030457496643066e-01-3.775231242179870605e-01j), (-9.812880307435989380e-03-4.258176982402801514e-01j), (1.857496947050094604e-01+3.850888907909393311e-01j), (8.322107791900634766e-01-7.564286887645721436e-02j), (-3.586958050727844238e-01+2.165174111723899841e-02j), (-7.942318916320800781e-01+1.334302723407745361e-01j), (-9.478505253791809082e-01+8.626035451889038086e-01j), (3.000000000000000000e+00+0.000000000000000000e+00j)
 (8.454810495626821631e-02+0.000000000000000000e+00j), (2.960000000000000000e+02+0.000000000000000000e+00j), (2.120000000000000000e+03+0.000000000000000000e+00j), (-2.268694341182708740e-01-6.832567453384399414e-01j), (-1.795288920402526855e-01-4.173606634140014648e-01j), (8.675249814987182617e-01-7.771579921245574951e-02j), (-1.130838617682456970e-01-1.872826516628265381e-01j), (-5.715913176536560059e-01-6.157030463218688965e-01j), (2.832108438014984131e-01+1.814117878675460815e-01j), (2.797826826572418213e-01+3.867020905017852783e-01j), (-1.456297487020492554e-01-3.969382047653198242e-01j), (1.319672763347625732e-01-2.800825834274291992e-01j), (-2.929898500442504883e-01+5.889447331428527832e-01j), (-4.071195125579833984e-01+1.935727447271347046e-01j), (-8.796848058700561523e-01-2.689266502857208252e-01j), (-1.002780944108963013e-01+1.211970001459121704e-01j), (3.712106347084045410e-01-7.637401819229125977e-01j), (1.832346767187118530e-01+6.740526556968688965e-01j), (1.561354845762252808e-01-2.011684142053127289e-02j), (-2.065051794052124023e-01-8.556923866271972656e-01j), (-4.990505278110504150e-01-1.869060248136520386e-01j), (2.921454310417175293e-01+1.984127238392829895e-02j), (-1.398729681968688965e-01-1.424541920423507690e-01j), (-6.812935471534729004e-01+3.467707633972167969e-01j), (-2.272050231695175171e-01+1.157920137047767639e-01j), (2.830623984336853027e-01-4.831685423851013184e-01j), (2.779218554496765137e-01-2.103214859962463379e-01j), (4.000000000000000000e+00+0.000000000000000000e+00j)
